2391001289 18
2391001290 19
2391001937 19
2391002584 23
2391003303 20
2391004053 21
2391005076 21
2391005833 21
2391006900 20
2391007657 24
2391008735 20
2391009492 20
2391010571 20
2391011328 20
2391012259 20
2391013235 23
